epoch,epoch_loss,split,loss,acc,sample_fn
0,1.7077355,train,1.3947147,0.5115970015988704,gumbel_soft
0,1.7077355,val,1.3962026,0.5164528722810932,gumbel_soft
0,1.7077355,test,1.4142668,0.5043892651116128,gumbel_soft
1,1.3393729,train,1.3007232,0.5177121617973796,gumbel_soft
1,1.3393729,val,1.2967867,0.5204498977505112,gumbel_soft
1,1.3393729,test,1.3093188,0.5140874508820332,gumbel_soft
2,1.2732846,train,1.2416995,0.5402728461969726,gumbel_soft
2,1.2732846,val,1.2416908,0.5447109128090724,gumbel_soft
2,1.2732846,test,1.2598304,0.5355739486664994,gumbel_soft
3,1.2066729,train,1.1602154,0.5649411324985983,gumbel_soft
3,1.2066729,val,1.160672,0.5644171779141104,gumbel_soft
3,1.2066729,test,1.1782746,0.5533818242621854,gumbel_soft
4,1.1196907,train,1.0883441,0.5899727984385058,gumbel_soft
4,1.1196907,val,1.0797019,0.6002974530581893,gumbel_soft
4,1.1196907,test,1.0973057,0.5879107098068723,gumbel_soft
5,1.045076,train,1.0092009,0.610581615066758,gumbel_soft
5,1.045076,val,1.0141653,0.6058746978992378,gumbel_soft
5,1.045076,test,1.0204501,0.6043809046066383,gumbel_soft
6,0.9699981,train,0.92767614,0.6371706223135862,gumbel_soft
6,0.9699981,val,0.91527396,0.6453801821899982,gumbel_soft
6,0.9699981,test,0.942351,0.6353983780620349,gumbel_soft
7,0.89992726,train,0.8735606,0.6504806993500696,gumbel_soft
7,0.89992726,val,0.8694975,0.6517940137572039,gumbel_soft
7,0.89992726,test,0.8957113,0.6409163113452052,gumbel_soft
8,0.8463003,train,0.8277539,0.6625449033410162,gumbel_soft
8,0.8463003,val,0.82435095,0.6640639524075107,gumbel_soft
8,0.8463003,test,0.8366228,0.654543934453641,gumbel_soft
9,0.8043737,train,0.78504163,0.6829979858385764,gumbel_soft
9,0.8043737,val,0.7855439,0.6860011154489682,gumbel_soft
9,0.8043737,test,0.7969896,0.6710977343031519,gumbel_soft
10,0.7704013,train,0.7547383,0.6923212691293423,gumbel_soft
10,0.7704013,val,0.73447037,0.6990146867447481,gumbel_soft
10,0.7704013,test,0.7757814,0.6835548867151576,gumbel_soft
11,0.7357076,train,0.7137095,0.7089225274611184,gumbel_soft
11,0.7357076,val,0.7334113,0.6974344673731177,gumbel_soft
11,0.7357076,test,0.7393226,0.7013627623108436,gumbel_soft
12,0.6911041,train,0.68006223,0.7201353848709483,gumbel_soft
12,0.6911041,val,0.69426507,0.7173266406395241,gumbel_soft
12,0.6911041,test,0.6953773,0.7097232672853441,gumbel_soft
13,0.66506976,train,0.6434697,0.7363317344629249,gumbel_soft
13,0.66506976,val,0.6516425,0.7320133853876185,gumbel_soft
13,0.66506976,test,0.65655047,0.7311261600200653,gumbel_soft
14,0.6387123,train,0.62085193,0.7446687015926411,gumbel_soft
14,0.6387123,val,0.61131257,0.7479085331846068,gumbel_soft
14,0.6387123,test,0.635135,0.7391522447955856,gumbel_soft
15,0.6153617,train,0.6048188,0.7505969808343197,gumbel_soft
15,0.6153617,val,0.5936422,0.7547871351552333,gumbel_soft
15,0.6153617,test,0.6323012,0.7394030599448207,gumbel_soft
16,0.5990647,train,0.596145,0.7526111422579372,gumbel_soft
16,0.5990647,val,0.5817528,0.7564603086075479,gumbel_soft
16,0.5990647,test,0.600714,0.7499372962126912,gumbel_soft
17,0.57645124,train,0.5724569,0.7590585352685895,gumbel_soft
