epoch,epoch_loss,split,loss,acc,sample_fn
0,1.5668854,train,1.3403198,0.5094478705953197,gumbel_soft
0,1.5668854,val,1.3345245,0.5148726529094627,gumbel_soft
0,1.5668854,test,1.3540865,0.5063957863054929,gumbel_soft
1,1.3139718,train,1.2943944,0.5099773666396727,gumbel_soft
1,1.3139718,val,1.2911841,0.5113403978434653,gumbel_soft
1,1.3139718,test,1.3038337,0.5061449711562578,gumbel_soft
2,1.2687243,train,1.2328118,0.5354139413193796,gumbel_soft
2,1.2687243,val,1.2282468,0.5394125302100762,gumbel_soft
2,1.2687243,test,1.246875,0.5260429729955689,gumbel_soft
3,1.193994,train,1.1646557,0.5639963454390664,gumbel_soft
3,1.193994,val,1.1490403,0.5737125859825246,gumbel_soft
3,1.193994,test,1.1744566,0.563832455480311,gumbel_soft
4,1.1335719,train,1.1090723,0.5753545547042089,gumbel_soft
4,1.1335719,val,1.1079652,0.5744562186279978,gumbel_soft
4,1.1335719,test,1.1007056,0.5771256583897667,gumbel_soft
5,1.0788064,train,1.0763359,0.5880936065948213,gumbel_soft
5,1.0788064,val,1.0786673,0.5917456776352482,gumbel_soft
5,1.0788064,test,1.0718464,0.5915893319956526,gumbel_soft
6,1.0403863,train,1.0003705,0.6052866546232272,gumbel_soft
6,1.0403863,val,1.0203338,0.6033649377207659,gumbel_soft
6,1.0403863,test,1.0335568,0.5870746593094223,gumbel_soft
7,0.96068794,train,0.93727,0.6257293548454079,gumbel_soft
7,0.96068794,val,0.94245154,0.6232571109871723,gumbel_soft
7,0.96068794,test,0.9726502,0.6099824429395535,gumbel_soft
8,0.9105297,train,0.8954938,0.6400984239705974,gumbel_soft
8,0.9105297,val,0.8919888,0.643985870979736,gumbel_soft
8,0.9105297,test,0.9141625,0.6299640498286097,gumbel_soft
9,0.86315453,train,0.8383795,0.6604373014389834,gumbel_soft
9,0.86315453,val,0.85959363,0.6538390035322551,gumbel_soft
9,0.86315453,test,0.84298337,0.6578045313936962,gumbel_soft
10,0.83065945,train,0.79739404,0.6724495940530326,gumbel_soft
10,0.83065945,val,0.7875952,0.6748466257668712,gumbel_soft
10,0.83065945,test,0.8134026,0.6626536242789064,gumbel_soft
11,0.77554446,train,0.75680417,0.6892273510662597,gumbel_soft
11,0.77554446,val,0.76554704,0.6877672429819669,gumbel_soft
11,0.77554446,test,0.76273316,0.6866482735557228,gumbel_soft
12,0.74439293,train,0.7258552,0.6994642745904193,gumbel_soft
12,0.74439293,val,0.7288603,0.6980851459379067,gumbel_soft
12,0.74439293,test,0.76709497,0.6817991806705125,gumbel_soft
13,0.73079187,train,0.7362159,0.6906912518947652,gumbel_soft
13,0.73079187,val,0.7343289,0.6871165644171779,gumbel_soft
13,0.73079187,test,0.7440696,0.6882367695008779,gumbel_soft
14,0.69557846,train,0.70093167,0.7062854295147325,gumbel_soft
14,0.69557846,val,0.68630534,0.7050567019892173,gumbel_soft
14,0.69557846,test,0.7083649,0.7039545188529387,gumbel_soft
15,0.67089856,train,0.6799993,0.7166365580680661,gumbel_soft
15,0.67089856,val,0.67752457,0.7179773192043131,gumbel_soft
15,0.67089856,test,0.70948124,0.7030348633057437,gumbel_soft
16,0.6658903,train,0.63767,0.7350339500404909,gumbel_soft
16,0.6658903,val,0.64209974,0.7312697527421453,gumbel_soft
16,0.6658903,test,0.6439449,0.7258590418861299,gumbel_soft
17,0.6481656,train,0.63931495,0.7349197450113166,gumbel_soft
17,0.6481656,val,0.6156888,0.740844023052612,gumbel_soft
17,0.6481656,test,0.64276946,0.7348047822088454,gumbel_soft
18,0.63342357,train,0.62972,0.7363005876367865,gumbel_soft
18,0.63342357,val,0.63051724,0.7350808700501952,gumbel_soft
18,0.63342357,test,0.641498,0.7280327731795,gumbel_soft
19,0.6338255,train,0.62572,0.739083037438485,gumbel_soft
19,0.6338255,val,0.62285227,0.7372188139059305,gumbel_soft
19,0.6338255,test,0.64386636,0.72736393278154,gumbel_soft
20,0.62322515,train,0.6237317,0.7391557133661413,gumbel_soft
20,0.62322515,val,0.6204646,0.7413087934560327,gumbel_soft
20,0.62322515,test,0.6343883,0.7316277903185352,gumbel_soft
21,0.62103873,train,0.6368591,0.7372038455948006,gumbel_soft
21,0.62103873,val,0.65286434,0.7321992935489868,gumbel_soft
21,0.62103873,test,0.65317446,0.7297048741744001,gumbel_soft
