epoch,epoch_loss,split,loss,acc,sample_fn
0,1.2313637,train,0.7523633,0.6971014044422447,gumbel_soft
0,1.2313637,val,0.755597,0.693840830449827,gumbel_soft
0,1.2313637,test,0.7468383,0.6992631447483452,gumbel_soft
1,0.58522385,train,0.47931975,0.8291932190806163,gumbel_soft
1,0.58522385,val,0.46436083,0.8427681660899654,gumbel_soft
1,0.58522385,test,0.47032914,0.8298988385162982,gumbel_soft
2,0.44244888,train,0.419151,0.8570809874404504,gumbel_soft
2,0.44244888,val,0.41228053,0.8599307958477509,gumbel_soft
2,0.44244888,test,0.42767093,0.8505058074185088,gumbel_soft
3,0.38748962,train,0.3520813,0.8898873971416198,gumbel_soft
3,0.38748962,val,0.33983195,0.8910726643598615,gumbel_soft
3,0.38748962,test,0.33822823,0.9009616585487699,gumbel_soft
4,0.31543744,train,0.29550564,0.9032667202870754,gumbel_soft
4,0.31543744,val,0.28744397,0.9067128027681661,gumbel_soft
4,0.31543744,test,0.30935326,0.9014612214312476,gumbel_soft
5,0.26509488,train,0.21989413,0.9385788529357174,gumbel_soft
5,0.26509488,val,0.21266371,0.9417301038062283,gumbel_soft
5,0.26509488,test,0.2174769,0.9420507056325715,gumbel_soft
6,0.22522858,train,0.19406173,0.9452453133700427,gumbel_soft
6,0.22522858,val,0.18736613,0.9496193771626298,gumbel_soft
6,0.22522858,test,0.19883066,0.9424253777944299,gumbel_soft
7,0.16763157,train,0.14733452,0.9609292829301491,gumbel_soft
7,0.16763157,val,0.14130262,0.9627681660899654,gumbel_soft
7,0.16763157,test,0.13769823,0.9669039590358436,gumbel_soft
8,0.13886498,train,0.12697183,0.9626616345975376,gumbel_soft
8,0.13886498,val,0.11423229,0.9673356401384083,gumbel_soft
8,0.13886498,test,0.1291404,0.962657674534782,gumbel_soft
9,0.10086877,train,0.11228287,0.9638680937944688,gumbel_soft
9,0.10086877,val,0.10342326,0.9698269896193772,gumbel_soft
9,0.10086877,test,0.10269571,0.9694017734482328,gumbel_soft
10,0.099259526,train,0.08600137,0.975468662995731,gumbel_soft
10,0.099259526,val,0.0872305,0.975363321799308,gumbel_soft
10,0.099259526,test,0.07500557,0.9816410640689397,gumbel_soft
11,0.065725416,train,0.060492493,0.9858627730000619,gumbel_soft
11,0.065725416,val,0.051521044,0.989757785467128,gumbel_soft
11,0.065725416,test,0.07445039,0.9791432496565505,gumbel_soft
12,0.05794504,train,0.051601406,0.9880591474355008,gumbel_soft
12,0.05794504,val,0.05492539,0.9854671280276817,gumbel_soft
12,0.05794504,test,0.053377457,0.9870113650555764,gumbel_soft
13,0.044914022,train,0.047630228,0.988198354265916,gumbel_soft
13,0.044914022,val,0.035076622,0.9933564013840831,gumbel_soft
13,0.044914022,test,0.041827485,0.9932559010865493,gumbel_soft
14,0.039549697,train,0.04649556,0.988492235352348,gumbel_soft
14,0.039549697,val,0.04252015,0.9893425605536332,gumbel_soft
14,0.039549697,test,0.04622058,0.9873860372174348,gumbel_soft
15,0.04579392,train,0.038622484,0.9903792612757533,gumbel_soft
15,0.04579392,val,0.03620718,0.9890657439446366,gumbel_soft
15,0.04579392,test,0.03266102,0.9930061196453104,gumbel_soft
16,0.034754746,train,0.033613935,0.9923436243271669,gumbel_soft
16,0.034754746,val,0.030876381,0.9925259515570934,gumbel_soft
16,0.034754746,test,0.055722937,0.985013113525665,gumbel_soft
17,0.03386907,train,0.029920384,0.9929932562024376,gumbel_soft
17,0.03386907,val,0.02483179,0.9950173010380623,gumbel_soft
17,0.03386907,test,0.035362083,0.9915074309978769,gumbel_soft
18,0.032679427,train,0.03787923,0.9896677596980759,gumbel_soft
18,0.032679427,val,0.033568308,0.9916955017301038,gumbel_soft
18,0.032679427,test,0.05479482,0.9830148619957537,gumbel_soft
19,0.03371868,train,0.03139964,0.992683907690404,gumbel_soft
19,0.03371868,val,0.041692995,0.9900346020761246,gumbel_soft
19,0.03371868,test,0.032705847,0.9918821031597352,gumbel_soft
20,0.03195505,train,0.038893975,0.9901627173173297,gumbel_soft
20,0.03195505,val,0.020343745,0.9965397923875432,gumbel_soft
20,0.03195505,test,0.050804015,0.9841388784813289,gumbel_soft
21,0.031469036,train,0.03446526,0.9900544453381179,gumbel_soft
21,0.031469036,val,0.026551079,0.9930795847750865,gumbel_soft
21,0.031469036,test,0.029336529,0.9927563382040714,gumbel_soft
22,0.027094034,train,0.026729701,0.9929159190744292,gumbel_soft
22,0.027094034,val,0.02729329,0.9939100346020762,gumbel_soft
22,0.027094034,test,0.022182196,0.9956288247783189,gumbel_soft
23,0.02480322,train,0.022668006,0.9945554661882077,gumbel_soft
23,0.02480322,val,0.023366882,0.9941868512110726,gumbel_soft
23,0.02480322,test,0.029336518,0.9920069938803547,gumbel_soft
24,0.024487022,train,0.02244063,0.9948493472746396,gumbel_soft
24,0.024487022,val,0.022324126,0.9950173010380623,gumbel_soft
24,0.024487022,test,0.02198993,0.9945048082927439,gumbel_soft
25,0.023615878,train,0.019624364,0.9952979026170884,gumbel_soft
25,0.023615878,val,0.02788374,0.9929411764705882,gumbel_soft
25,0.023615878,test,0.023384059,0.9948794804546022,gumbel_soft
26,0.025646294,train,0.025129698,0.9938284971849285,gumbel_soft
26,0.025646294,val,0.020562727,0.9952941176470588,gumbel_soft
26,0.025646294,test,0.018707298,0.9948794804546022,gumbel_soft
27,0.024594866,train,0.025440332,0.9928695167976243,gumbel_soft
27,0.024594866,val,0.022020256,0.994878892733564,gumbel_soft
27,0.024594866,test,0.023424082,0.994005245410266,gumbel_soft
28,0.024984553,train,0.022760345,0.9944007919321908,gumbel_soft
28,0.024984553,val,0.018667232,0.9955709342560554,gumbel_soft
28,0.024984553,test,0.024380311,0.9936305732484076,gumbel_soft
29,0.021168545,train,0.021175494,0.9947101404442245,gumbel_soft
29,0.021168545,val,0.02566635,0.9946020761245675,gumbel_soft
29,0.021168545,test,0.023415064,0.9948794804546022,gumbel_soft
30,0.019488472,train,0.023930287,0.9935810183753017,gumbel_soft
30,0.019488472,val,0.023909139,0.9933564013840831,gumbel_soft
30,0.019488472,test,0.056166317,0.9811415011864618,gumbel_soft
31,0.028932596,train,0.021788364,0.9945709336138093,gumbel_soft
31,0.028932596,val,0.024022695,0.9939100346020762,gumbel_soft
31,0.028932596,test,0.02099018,0.9941301361308855,gumbel_soft
32,0.026443454,train,0.026576428,0.9921270803687434,gumbel_soft
32,0.026443454,val,0.028613837,0.9928027681660899,gumbel_soft
32,0.026443454,test,0.039747752,0.986636692893718,gumbel_soft
33,0.023996333,train,0.021097563,0.9946482707418177,gumbel_soft
33,0.023996333,val,0.016912976,0.9954325259515571,gumbel_soft
33,0.023996333,test,0.031648647,0.9913825402772574,gumbel_soft
34,0.0224594,train,0.022178072,0.9942306502505723,gumbel_soft
34,0.0224594,val,0.032067433,0.991280276816609,gumbel_soft
34,0.0224594,test,0.040177196,0.9878856000999126,gumbel_soft
35,0.022220118,train,0.019923212,0.994880282125843,gumbel_soft
35,0.022220118,val,0.023254301,0.9940484429065743,gumbel_soft
35,0.022220118,test,0.022703756,0.9943799175721244,gumbel_soft
36,0.021096736,train,0.019746527,0.9947565427210295,gumbel_soft
36,0.021096736,val,0.022477884,0.9946020761245675,gumbel_soft
36,0.021096736,test,0.02211228,0.994005245410266,gumbel_soft
37,0.019627994,train,0.016431913,0.9961486110251809,gumbel_soft
37,0.019627994,val,0.05491302,0.9831141868512111,gumbel_soft
37,0.019627994,test,0.028168168,0.9931310103659298,gumbel_soft
38,0.020056434,train,0.017094066,0.9957000556827321,gumbel_soft
38,0.020056434,val,0.017498348,0.996401384083045,gumbel_soft
38,0.020056434,test,0.021190194,0.9932559010865493,gumbel_soft
39,0.024352536,train,0.018702626,0.9953443048938935,gumbel_soft
39,0.024352536,val,0.03289325,0.9926643598615917,gumbel_soft
39,0.024352536,test,0.019511404,0.9951292618958412,gumbel_soft
40,0.030505382,train,0.024790764,0.9932098001608612,gumbel_soft
40,0.030505382,val,0.022511432,0.9941868512110726,gumbel_soft
40,0.030505382,test,0.036958683,0.9891345073061072,gumbel_soft
41,0.023617772,train,0.023184936,0.9937820949081235,gumbel_soft
41,0.023617772,val,0.0218777,0.9950173010380623,gumbel_soft
41,0.023617772,test,0.025498204,0.994005245410266,gumbel_soft
42,0.025703132,train,0.02144671,0.9942770525273773,gumbel_soft
42,0.025703132,val,0.022329831,0.9941868512110726,gumbel_soft
42,0.025703132,test,0.029433489,0.9920069938803547,gumbel_soft
43,0.023809826,train,0.022493904,0.9935655509496999,gumbel_soft
43,0.023809826,val,0.016474174,0.9957093425605537,gumbel_soft
43,0.023809826,test,0.021862276,0.9933807918071688,gumbel_soft
44,0.023061663,train,0.020586109,0.9945554661882077,gumbel_soft
44,0.023061663,val,0.021050246,0.9950173010380623,gumbel_soft
44,0.023061663,test,0.025185183,0.9933807918071688,gumbel_soft
45,0.025147824,train,0.023248179,0.9933026047144713,gumbel_soft
45,0.025147824,val,0.02699412,0.9940484429065743,gumbel_soft
45,0.025147824,test,0.03246011,0.9907580866741601,gumbel_soft
46,0.022965807,train,0.02344536,0.9938284971849285,gumbel_soft
46,0.022965807,val,0.017998995,0.9965397923875432,gumbel_soft
46,0.022965807,test,0.01834041,0.9956288247783189,gumbel_soft
47,0.02306012,train,0.022595098,0.9934572789704882,gumbel_soft
47,0.02306012,val,0.020422077,0.9950173010380623,gumbel_soft
47,0.02306012,test,0.021456657,0.9943799175721244,gumbel_soft
48,0.030371651,train,0.02663023,0.9925447008599889,gumbel_soft
48,0.030371651,val,0.026578555,0.9937716262975779,gumbel_soft
48,0.030371651,test,0.027281838,0.9920069938803547,gumbel_soft
49,0.0226206,train,0.028965287,0.9914929159190744,gumbel_soft
49,0.0226206,val,0.037789676,0.9896193771626297,gumbel_soft
49,0.0226206,test,0.026959203,0.992631447483452,gumbel_soft
50,0.020833196,train,0.021883074,0.9937666274825218,gumbel_soft
50,0.020833196,val,0.02979841,0.9910034602076124,gumbel_soft
50,0.020833196,test,0.020738352,0.9945048082927439,gumbel_soft
51,0.0235288,train,0.022084696,0.993952236589742,gumbel_soft
51,0.0235288,val,0.021510612,0.9947404844290657,gumbel_soft
51,0.0235288,test,0.021343071,0.9943799175721244,gumbel_soft
52,0.022986643,train,0.02594433,0.9929159190744292,gumbel_soft
52,0.022986643,val,0.029389948,0.9914186851211073,gumbel_soft
52,0.022986643,test,0.029561074,0.9908829773947796,gumbel_soft
53,0.028031107,train,0.022920715,0.9934727463960898,gumbel_soft
53,0.028031107,val,0.024259925,0.9925259515570934,gumbel_soft
53,0.028031107,test,0.03558098,0.9883851629823904,gumbel_soft
54,0.022281345,train,0.028755093,0.9915238507702778,gumbel_soft
54,0.022281345,val,0.018163407,0.9940484429065743,gumbel_soft
54,0.022281345,test,0.028835574,0.9907580866741601,gumbel_soft
55,0.025381997,train,0.028427998,0.9919105364103199,gumbel_soft
55,0.025381997,val,0.016520306,0.9957093425605537,gumbel_soft
55,0.025381997,test,0.021824038,0.994005245410266,gumbel_soft
56,0.030896122,train,0.027692486,0.9923281569015653,gumbel_soft
56,0.030896122,val,0.025870992,0.9926643598615917,gumbel_soft
56,0.030896122,test,0.034988016,0.9915074309978769,gumbel_soft
57,0.05538844,train,0.041178577,0.9868990905153746,gumbel_soft
57,0.05538844,val,0.047417562,0.9842214532871972,gumbel_soft
57,0.05538844,test,0.034600552,0.9892593980267266,gumbel_soft
58,0.031078532,train,0.02417542,0.9932252675864629,gumbel_soft
58,0.031078532,val,0.0361237,0.9890657439446366,gumbel_soft
58,0.031078532,test,0.03055488,0.989634070188585,gumbel_soft
59,0.025727853,train,0.029207667,0.9916939924518963,gumbel_soft
59,0.025727853,val,0.026884945,0.9925259515570934,gumbel_soft
59,0.025727853,test,0.027201556,0.9921318846009741,gumbel_soft
60,0.027947824,train,0.027408771,0.9921116129431418,gumbel_soft
60,0.027947824,val,0.024624659,0.9926643598615917,gumbel_soft
60,0.027947824,test,0.03142062,0.9911327588360185,gumbel_soft
61,0.032830875,train,0.03297274,0.9891418672276187,gumbel_soft
61,0.032830875,val,0.027159601,0.9915570934256055,gumbel_soft
61,0.032830875,test,0.033567403,0.9901336330710628,gumbel_soft
62,0.030356858,train,0.029506858,0.9910134257254223,gumbel_soft
62,0.030356858,val,0.023478765,0.9926643598615917,gumbel_soft
62,0.030356858,test,0.033490073,0.9901336330710628,gumbel_soft
63,0.030607244,train,0.034595184,0.989559487718864,gumbel_soft
63,0.030607244,val,0.036964335,0.9904498269896194,gumbel_soft
63,0.030607244,test,0.03507461,0.9890096165854877,gumbel_soft
64,0.02792586,train,0.030389935,0.9909979582998206,gumbel_soft
64,0.02792586,val,0.024801822,0.9934948096885813,gumbel_soft
64,0.02792586,test,0.034760937,0.989634070188585,gumbel_soft
65,0.026621988,train,0.030127186,0.9912145022582441,gumbel_soft
65,0.026621988,val,0.03953319,0.9887889273356402,gumbel_soft
65,0.026621988,test,0.032511067,0.9905083052329212,gumbel_soft
66,0.03145546,train,0.031272467,0.9909051537462105,gumbel_soft
66,0.03145546,val,0.030327694,0.9905882352941177,gumbel_soft
66,0.03145546,test,0.033054527,0.989634070188585,gumbel_soft
67,0.03955622,train,0.038552977,0.9881828868403143,gumbel_soft
